haul_id,species,length_mm,number,year,day,month,lat,lon,temp_obs,period,yday,X,Y,life_stage,temp,chl,depth
2023SE_127,Pholis gunnellus,19,5,2023,31,1,56.60915,12.40542,NA,new,31,708.9873633726742,6279.067658759485,larvae,4.530757522581249,1.2752054206940218,32.114864349365234
2023SE_127,Pholis gunnellus,19,5,2023,31,1,56.60915,12.40542,NA,new,31,708.9873633726742,6279.067658759485,larvae,4.530757522581249,1.2752054206940218,32.114864349365234
2023SE_127,Pholis gunnellus,19,5,2023,31,1,56.60915,12.40542,NA,new,31,708.9873633726742,6279.067658759485,larvae,4.530757522581249,1.2752054206940218,32.114864349365234
2023SE_127,Pholis gunnellus,19,5,2023,31,1,56.60915,12.40542,NA,new,31,708.9873633726742,6279.067658759485,larvae,4.530757522581249,1.2752054206940218,32.114864349365234
2023SE_127,Pholis gunnellus,19,5,2023,31,1,56.60915,12.40542,NA,new,31,708.9873633726742,6279.067658759485,larvae,4.530757522581249,1.2752054206940218,32.114864349365234
2023SE_127,Pholis gunnellus,22,1,2023,31,1,56.60915,12.40542,NA,new,31,708.9873633726742,6279.067658759485,larvae,4.530757522581249,1.2752054206940218,32.114864349365234
2023SE_128,Agonus cataphractus,10,1,2023,1,2,56.81617,12.17567,NA,new,32,693.8256364407239,6301.420464670768,larvae,4.584346876821754,1.2941257450121777,40.15486145019531
2023SE_128,Chirolophis ascanii,11,2,2023,1,2,56.81617,12.17567,NA,new,32,693.8256364407239,6301.420464670768,larvae,4.584346876821754,1.2941257450121777,40.15486145019531
2023SE_128,Chirolophis ascanii,11,2,2023,1,2,56.81617,12.17567,NA,new,32,693.8256364407239,6301.420464670768,larvae,4.584346876821754,1.2941257450121777,40.15486145019531
2023SE_128,Chirolophis ascanii,12,1,2023,1,2,56.81617,12.17567,NA,new,32,693.8256364407239,6301.420464670768,larvae,4.584346876821754,1.2941257450121777,40.15486145019531
2023SE_128,Chirolophis ascanii,20,1,2023,1,2,56.81617,12.17567,NA,new,32,693.8256364407239,6301.420464670768,larvae,4.584346876821754,1.2941257450121777,40.15486145019531
2023SE_128,Crystallogobius linearis,17,2,2023,1,2,56.81617,12.17567,NA,new,32,693.8256364407239,6301.420464670768,mixed,4.584346876821754,1.2941257450121777,40.15486145019531
2023SE_128,Crystallogobius linearis,17,2,2023,1,2,56.81617,12.17567,NA,new,32,693.8256364407239,6301.420464670768,mixed,4.584346876821754,1.2941257450121777,40.15486145019531
2023SE_128,Crystallogobius linearis,19,2,2023,1,2,56.81617,12.17567,NA,new,32,693.8256364407239,6301.420464670768,mixed,4.584346876821754,1.2941257450121777,40.15486145019531
2023SE_128,Crystallogobius linearis,19,2,2023,1,2,56.81617,12.17567,NA,new,32,693.8256364407239,6301.420464670768,mixed,4.584346876821754,1.2941257450121777,40.15486145019531
2023SE_128,Crystallogobius linearis,20,1,2023,1,2,56.81617,12.17567,NA,new,32,693.8256364407239,6301.420464670768,mixed,4.584346876821754,1.2941257450121777,40.15486145019531
2023SE_128,Crystallogobius linearis,22,1,2023,1,2,56.81617,12.17567,NA,new,32,693.8256364407239,6301.420464670768,mixed,4.584346876821754,1.2941257450121777,40.15486145019531
2023SE_128,Crystallogobius linearis,27,2,2023,1,2,56.81617,12.17567,NA,new,32,693.8256364407239,6301.420464670768,mixed,4.584346876821754,1.2941257450121777,40.15486145019531
2023SE_128,Crystallogobius linearis,27,2,2023,1,2,56.81617,12.17567,NA,new,32,693.8256364407239,6301.420464670768,mixed,4.584346876821754,1.2941257450121777,40.15486145019531
2023SE_128,Crystallogobius linearis,38,1,2023,1,2,56.81617,12.17567,NA,new,32,693.8256364407239,6301.420464670768,mixed,4.584346876821754,1.2941257450121777,40.15486145019531
2023SE_128,Myoxocephalus scorpius,6,1,2023,1,2,56.81617,12.17567,NA,new,32,693.8256364407239,6301.420464670768,larvae,4.584346876821754,1.2941257450121777,40.15486145019531
2023SE_128,Pholis gunnellus,10,1,2023,1,2,56.81617,12.17567,NA,new,32,693.8256364407239,6301.420464670768,larvae,4.584346876821754,1.2941257450121777,40.15486145019531
2023SE_128,Syngnathus rostellatus,71,1,2023,1,2,56.81617,12.17567,NA,new,32,693.8256364407239,6301.420464670768,mixed,4.584346876821754,1.2941257450121777,40.15486145019531
2023SE_129,Crystallogobius linearis,12,1,2023,2,2,56.42484,12.16898,NA,new,33,695.4300897839316,6257.869468732339,mixed,4.748593817928013,1.3158930509794342,33.53486251831055
2023SE_129,Myoxocephalus scorpius,10,1,2023,2,2,56.42484,12.16898,NA,new,33,695.4300897839316,6257.869468732339,larvae,4.748593817928013,1.3158930509794342,33.53486251831055
2023SE_129,Pholis gunnellus,9,1,2023,2,2,56.42484,12.16898,NA,new,33,695.4300897839316,6257.869468732339,larvae,4.748593817928013,1.3158930509794342,33.53486251831055
2023SE_129,Pholis gunnellus,11,1,2023,2,2,56.42484,12.16898,NA,new,33,695.4300897839316,6257.869468732339,larvae,4.748593817928013,1.3158930509794342,33.53486251831055
2023SE_129,Pholis gunnellus,13,3,2023,2,2,56.42484,12.16898,NA,new,33,695.4300897839316,6257.869468732339,larvae,4.748593817928013,1.3158930509794342,33.53486251831055
2023SE_129,Pholis gunnellus,13,3,2023,2,2,56.42484,12.16898,NA,new,33,695.4300897839316,6257.869468732339,larvae,4.748593817928013,1.3158930509794342,33.53486251831055
2023SE_129,Pholis gunnellus,13,3,2023,2,2,56.42484,12.16898,NA,new,33,695.4300897839316,6257.869468732339,larvae,4.748593817928013,1.3158930509794342,33.53486251831055
2023SE_129,Pholis gunnellus,16,2,2023,2,2,56.42484,12.16898,NA,new,33,695.4300897839316,6257.869468732339,larvae,4.748593817928013,1.3158930509794342,33.53486251831055
2023SE_129,Pholis gunnellus,16,2,2023,2,2,56.42484,12.16898,NA,new,33,695.4300897839316,6257.869468732339,larvae,4.748593817928013,1.3158930509794342,33.53486251831055
2023SE_129,Pholis gunnellus,21,1,2023,2,2,56.42484,12.16898,NA,new,33,695.4300897839316,6257.869468732339,larvae,4.748593817928013,1.3158930509794342,33.53486251831055
2023SE_129,Syngnathus rostellatus,50,1,2023,2,2,56.42484,12.16898,NA,new,33,695.4300897839316,6257.869468732339,mixed,4.748593817928013,1.3158930509794342,33.53486251831055
2023SE_130,Agonus cataphractus,7,1,2023,2,2,56.42281,11.84419,NA,new,33,675.416489159386,6256.767417712413,larvae,4.822815878111907,1.3475187048384982,30.23613739013672
2023SE_130,Agonus cataphractus,11,1,2023,2,2,56.42281,11.84419,NA,new,33,675.416489159386,6256.767417712413,larvae,4.822815878111907,1.3475187048384982,30.23613739013672
2023SE_130,Ammodytidae,28,1,2023,2,2,56.42281,11.84419,NA,new,33,675.416489159386,6256.767417712413,mixed,4.822815878111907,1.3475187048384982,30.23613739013672
2023SE_130,Ammodytidae,36,1,2023,2,2,56.42281,11.84419,NA,new,33,675.416489159386,6256.767417712413,mixed,4.822815878111907,1.3475187048384982,30.23613739013672
2023SE_130,Chirolophis ascanii,19,1,2023,2,2,56.42281,11.84419,NA,new,33,675.416489159386,6256.767417712413,larvae,4.822815878111907,1.3475187048384982,30.23613739013672
2023SE_130,Clupea harengus,25,1,2023,2,2,56.42281,11.84419,NA,new,33,675.416489159386,6256.767417712413,larvae,4.822815878111907,1.3475187048384982,30.23613739013672
2023SE_130,Clupea harengus,32,1,2023,2,2,56.42281,11.84419,NA,new,33,675.416489159386,6256.767417712413,larvae,4.822815878111907,1.3475187048384982,30.23613739013672
2023SE_130,Crystallogobius linearis,13,1,2023,2,2,56.42281,11.84419,NA,new,33,675.416489159386,6256.767417712413,mixed,4.822815878111907,1.3475187048384982,30.23613739013672
2023SE_130,Pholis gunnellus,11,1,2023,2,2,56.42281,11.84419,NA,new,33,675.416489159386,6256.767417712413,larvae,4.822815878111907,1.3475187048384982,30.23613739013672
2023SE_130,Pholis gunnellus,12,1,2023,2,2,56.42281,11.84419,NA,new,33,675.416489159386,6256.767417712413,larvae,4.822815878111907,1.3475187048384982,30.23613739013672
2023SE_130,Pholis gunnellus,15,1,2023,2,2,56.42281,11.84419,NA,new,33,675.416489159386,6256.767417712413,larvae,4.822815878111907,1.3475187048384982,30.23613739013672
2023SE_130,Pholis gunnellus,18,1,2023,2,2,56.42281,11.84419,NA,new,33,675.416489159386,6256.767417712413,larvae,4.822815878111907,1.3475187048384982,30.23613739013672
2023SE_131,Aphia minuta,27,2,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,mixed,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Aphia minuta,27,2,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,mixed,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Aphia minuta,30,1,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,mixed,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Aphia minuta,32,1,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,mixed,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Chirolophis ascanii,11,1,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,larvae,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Crystallogobius linearis,12,1,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,mixed,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Crystallogobius linearis,21,1,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,mixed,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Crystallogobius linearis,22,1,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,mixed,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Crystallogobius linearis,23,2,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,mixed,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Crystallogobius linearis,23,2,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,mixed,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Crystallogobius linearis,24,2,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,mixed,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Crystallogobius linearis,24,2,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,mixed,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Crystallogobius linearis,28,1,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,mixed,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Crystallogobius linearis,29,1,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,mixed,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Crystallogobius linearis,31,1,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,mixed,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Crystallogobius linearis,33,1,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,mixed,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Pholis gunnellus,10,1,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,larvae,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Pholis gunnellus,12,1,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,larvae,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Pholis gunnellus,14,2,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,larvae,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Pholis gunnellus,14,2,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,larvae,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Pholis gunnellus,15,2,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,larvae,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Pholis gunnellus,15,2,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,larvae,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_131,Pholis gunnellus,22,1,2023,2,2,57.04847,12.10097,NA,new,33,688.0948877384451,6327.054277862025,larvae,4.4882256896949,1.274407239068863,47.98823165893555
2023SE_132,Ammodytidae,12,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Ammodytidae,19,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Ammodytidae,30,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Ammodytidae,36,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Ammodytidae,39,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Ammodytidae,41,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Ammodytidae,43,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Aphia minuta,13,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Aphia minuta,25,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Aphia minuta,27,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Aphia minuta,33,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Aphia minuta,33,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Aphia minuta,35,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Aphia minuta,43,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Aphia minuta,43,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Chirolophis ascanii,10,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Chirolophis ascanii,20,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Chirolophis ascanii,20,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Clupea harengus,21,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Clupea harengus,22,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Clupea harengus,23,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Clupea harengus,23,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Clupea harengus,24,4,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Clupea harengus,24,4,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Clupea harengus,24,4,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Clupea harengus,24,4,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Clupea harengus,25,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Clupea harengus,25,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Clupea harengus,26,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Clupea harengus,27,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Clupea harengus,27,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,12,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,13,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,14,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,15,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,16,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,16,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,17,3,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,17,3,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,17,3,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,19,3,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,19,3,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,19,3,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,20,4,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,20,4,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,20,4,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,20,4,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,21,4,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,21,4,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,21,4,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,21,4,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,22,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,22,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,23,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,24,3,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,24,3,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,24,3,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,25,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,25,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,26,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,26,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Crystallogobius linearis,27,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,mixed,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Myoxocephalus scorpius,8,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Pholis gunnellus,11,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Pholis gunnellus,12,3,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Pholis gunnellus,12,3,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Pholis gunnellus,12,3,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Pholis gunnellus,13,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Pholis gunnellus,14,3,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Pholis gunnellus,14,3,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Pholis gunnellus,14,3,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Pholis gunnellus,15,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Pholis gunnellus,15,2,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_132,Pholis gunnellus,22,1,2023,2,2,56.93212,11.69115,NA,new,33,663.7548336704209,6313.053646680247,larvae,4.957988643491248,1.3129332474545676,33.636138916015625
2023SE_133,Agonus cataphractus,7,1,2023,3,2,57.16456,11.67906,NA,new,34,662.0038788939335,6338.887532500581,larvae,4.984743072195946,1.2585184634639754,48.363121032714844
2023SE_133,Ammodytidae,24,1,2023,3,2,57.16456,11.67906,NA,new,34,662.0038788939335,6338.887532500581,mixed,4.984743072195946,1.2585184634639754,48.363121032714844
2023SE_133,Aphia minuta,33,1,2023,3,2,57.16456,11.67906,NA,new,34,662.0038788939335,6338.887532500581,mixed,4.984743072195946,1.2585184634639754,48.363121032714844
2023SE_133,Aphia minuta,34,1,2023,3,2,57.16456,11.67906,NA,new,34,662.0038788939335,6338.887532500581,mixed,4.984743072195946,1.2585184634639754,48.363121032714844
2023SE_133,Aphia minuta,36,1,2023,3,2,57.16456,11.67906,NA,new,34,662.0038788939335,6338.887532500581,mixed,4.984743072195946,1.2585184634639754,48.363121032714844
2023SE_133,Aphia minuta,37,1,2023,3,2,57.16456,11.67906,NA,new,34,662.0038788939335,6338.887532500581,mixed,4.984743072195946,1.2585184634639754,48.363121032714844
2023SE_133,Aphia minuta,41,1,2023,3,2,57.16456,11.67906,NA,new,34,662.0038788939335,6338.887532500581,mixed,4.984743072195946,1.2585184634639754,48.363121032714844
2023SE_133,Chirolophis ascanii,8,1,2023,3,2,57.16456,11.67906,NA,new,34,662.0038788939335,6338.887532500581,larvae,4.984743072195946,1.2585184634639754,48.363121032714844
2023SE_133,Chirolophis ascanii,9,1,2023,3,2,57.16456,11.67906,NA,new,34,662.0038788939335,6338.887532500581,larvae,4.984743072195946,1.2585184634639754,48.363121032714844
2023SE_133,Chirolophis ascanii,11,2,2023,3,2,57.16456,11.67906,NA,new,34,662.0038788939335,6338.887532500581,larvae,4.984743072195946,1.2585184634639754,48.363121032714844
2023SE_133,Chirolophis ascanii,11,2,2023,3,2,57.16456,11.67906,NA,new,34,662.0038788939335,6338.887532500581,larvae,4.984743072195946,1.2585184634639754,48.363121032714844
2023SE_133,Chirolophis ascanii,16,1,2023,3,2,57.16456,11.67906,NA,new,34,662.0038788939335,6338.887532500581,larvae,4.984743072195946,1.2585184634639754,48.363121032714844
